Song ID,Name,Artist,Album,Release Date,Popularity,Duration (ms),Playcount,Listeners,TopTags,WikiContent
2KdKh9vHbKW0tZLqtpxxI0,Honest (feat. Don Toliver),Justin Bieber,Honest,29-04-2022,61,193322,997799,158203,"Hip-Hop, rap, vocal harmonies, shit, trap","On “Honest,” Justin Bieber reunites with Don Toliver on a braggadocious banger that sees both artists boast about the qualities of their respective significant others. Justin focuses more on personality, while Don focuses more on using drugs and participating in sexual activity.

“Honest” is the tentative lead single of Justin’s upcoming seventh studio album. In an interview with Sirius XM, he stated that he could resonate with the drums on the song as he plays the drums. He also praised Don and his music.

The official music video for “Honest” premiered alongside the song on April 29, 2022. It was directed by Cole Bennett of Lyrical Lemonade. Justin released the comedy single “I Feel Funny” two days before the release of “Honest” when they were on set filming the visuals for this song.

The release of “Honest” was announced at the end of the music video for “I Feel Funny” <a href=""http://www.last.fm/music/Justin+Bieber/_/Honest+(feat.+Don+Toliver)"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
6RtKJK788NrWLXboGtnZbj,Low Key Gliding,K08beatz,Low Key Gliding,27-12-2020,53,172956,138982,23882,,N/A
1qDrWA6lyx8cLECdZE7TV7,Somebody That I Used To Know,Gotye,Making Mirrors,01-01-2011,78,244884,24215158,2157928,"indie, alternative, electronic, australian, love at first listen","This song by Gotye also features vocals by Kimbra. The song was a commercial and critical success, topping the charts in at least 17 countries including Australia, United States, UK, New Zealand, Poland, Germany, France, Belgium and the Netherlands. It was voted #1 on the 2011 Australian Triple J Hottest 100 national music poll. It was the second best selling single of 2011 in Australia. 

As of March 2012, it had sold 600,000 copies in the UK making it the best-selling single of 2012 so far, and it also became the 3rd best-selling download ever in Germany with digital sales between 500,000 and 600,000. 

As of April 2012, it's officially the most successful song in the history of the Dutch charts. In April, the song rose to number one on the US Billboard chart with sales of 542,000 downloads. It is the fourth-biggest weekly sales since Nielsen SoundScan began tracking digital sales in 2003.

The opening guitar riff is sampled from ""Seville"" by Luiz Bonfa. <a href=""http://www.last.fm/music/Gotye/_/Somebody+That+I+Used+To+Know"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
503OTo2dSqe7qk76rgsbep,Still D.R.E.,Dr. Dre,2001,16-11-1999,80,270586,8878860,1498753,"Hip-Hop, rap, Gangsta Rap, dr dre, hip hop","""Still D.R.E."" is a song by American rapper Dr. Dre, featuring fellow American rapper Snoop Dogg. It was released on November 2, 1999 as the lead single from Dre's multi-platinum second studio album, 2001 (1999).

The single itself was popular, helping the album reach multi-platinum status, announcing Dre's return to the forefront of the hip-hop scene. Still D.R.E. debuted and peaked at number 93 on the Billboard Hot 100. It was more successful in the United Kingdom, on the R&B charts where it reached number 1. The song is featured in the crime, drama, and thriller Training Day (2001), in the in-game radio station, West Coast Classics, in the video game Grand Theft Auto V (along with ""The Next Episode""), and was also featured on the American drama series Prison Break.

Background
Dr. Dre released his highly acclaimed debut solo album The Chronic in 1992. After this, Dre went seven years without releasing an album. During this time he featured on the Billboard Hot 100 chart-toppers ""California Love"" and ""No Diggity"", while also producing Snoop Dogg and Eminem's debut studio albums Doggystyle and The Slim Shady LP, respectively. The stakes were higher for the sequel to The Chronic, so Dre recruited Jay-Z to ghostwrite lyrics for the former's comeback single, ""Still D.R.E."". ""At first, he wrote about diamonds and Bentleys,"" Dre told Blaze magazine in 1999. ""So I told Jay to write some other shit. Jigga sat for 20 minutes and came back with some hard-ass, around-the-way L.A. shit."" In an interview on The Breakfast Club, Snoop Dogg elaborated on Jay-Z's contributions on the song. ""He wrote Dre’s shit and my shit and it was flawless,"" he said. ""It was 'Still D.R.E.' and it was Jay-Z and he wrote the whole fucking song.""

Music video
The music video, directed by Hype Williams, consists mainly of The D.O.C., Snoop Dogg and Dr. Dre driving and riding in lowrider cars (a reference to the ""Nuthin' but a 'G' Thang"" music video from The Chronic album). It features several cameos: Eminem chasing a group of women across a beach, Xzibit driving a lowrider, Funkmaster Flex with Dr. Dre, and Warren G riding with several women. In the background the individual throwing up the W with the crowd next to Snoop Dogg and Dr. Dre right next to the lowrider car was Coldhard from the Chicago based rap group Crucial Conflict. <a href=""http://www.last.fm/music/Dr.+Dre/_/Still+D.R.E."">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),Post Malone,Twelve Carat Toothache,03-06-2022,75,192840,6501777,632577,"pop, 2020s, 2022, Hip-Hop, rap","“I Like You (A Happier Song)” is—as the title says—a song with good vibe and catchy beat, in which Post Malone recruits for the first time the singer and rapper Doja Cat to speak from the perspective of a possible love relationship between a woman and a man.

The song’s first appearance was on Malone’s Instagram live on April 23, along with other songs from the album. Five days later, it would be confirmed to be on the album with a snippet in the album announcement during a post on Dre London’s Instagram.

Post Malone would talk about his work on the song with Doja in the same livestream where he previewed the song:

""The most incredible and beautiful and most talented and she’s so incredible and I’m so blessed and honored to have worked with her"" <a href=""http://www.last.fm/music/Post+Malone/_/I+Like+You+(A+Happier+Song)+(with+Doja+Cat)"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
3ZuODl7QqOQWVAOrLZJOsU,Me & My Friends,Munn,Me & My Friends,27-11-2020,40,159473,40998,5465,,N/A
7MN8RYSofZsFROBlEOAzXq,Past Life (with Selena Gomez),Trevor Daniel,Past Life (with Selena Gomez),26-06-2020,56,186480,1463123,127573,"2020, electropop, pop, a subtle use of vocal harmony, extensive vamping",N/A
40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),Drake,Certified Lover Boy,03-09-2021,78,291175,10176675,689826,"MySpotigramBot, travis scott, Hip-Hop, rap, Drake","On “Fair Trade,” Drake denounces fake friends and that his life is better without them. Scott, on the other hand, talks about his women, cars, and money. The track was initially teased by Drake on Instagram in May 2021 where he posted a one-minute clip of the song.

The track samples Charlotte Day Wilson’s September 2019 song, “Mountains.” Notably, Charlotte is from Drake’s hometown of Toronto, adding to the extensive list of Canadian artists who have received support from Drake. <a href=""http://www.last.fm/music/Drake/_/Fair+Trade+(with+Travis+Scott)"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
0g2Bbgy7P41pFjMWJuzsf4,STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled,STAYING ALIVE (feat. Drake & Lil Baby),05-08-2022,58,178176,1583124,225418,"electronica influences, explicit lyrics, clear pronunciation, danceable beats, Drake","On “STAYING ALIVE,” Drake and Lil Baby largely describe their lives revolving around women and the challenges they overcame to live lavishly. The song marks DJ Khaled’s first release of 2022, serving as the lead single for his forthcoming thirteenth studio album, GOD DID, which is set to release on August 26, 2022.

August 4, 2022, DJ Khaled announced the song’s release date via Instagram with the caption:

DJ KHALED FEAT. @champagnepapi @lilbaby #STAYINGALIVE 🕺🏽🪩 TONIGHT MIDNIGHT! This #GODDID

The song was released on August 5, 2022, along with an accompanying music video depicting Khaled, Drake, and Baby working in a hospital.

Whilst the three artists have collaborated with each other on separate occasions, “STAYING ALIVE” marks the first collaboration between all three on the same track.

Drake and Lil Baby have collaborated on a slew of songs, including Baby’s formative 2018 hit “Yes Indeed” and Drake’s high-energy 2020 track “Wants and Needs.”

Similarly, Drake and Khaled have a storied history of collaborations, with Drake most recently featuring on Khaled’s July 2020 singles “GREECE” and “POPSTAR.” Likewise, Lil Baby featured on Khaled’s May 2021 track “EVERY CHANCE I GET.” <a href=""http://www.last.fm/music/DJ+Khaled/_/STAYING+ALIVE+(feat.+Drake+&+Lil+Baby)"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,Narrated For You,16-11-2018,83,169353,6227959,618170,"pop, chill, sad, singer-songwriter, Favorite","""Let Me Down Slowly"" is a song by American singer Alec Benjamin, originally released as a solo version in 2018 and included on his mixtape Narrated for You before being re-released as a duet with Canadian singer Alessia Cara in early 2019. Billboard called the track Benjamin's ""vulnerable breakout hit"".  <a href=""http://www.last.fm/music/Alec+Benjamin/_/Let+Me+Down+Slowly"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
4K06PO78fW4mnBVenxGNob,Conversations,Juice WRLD,Legends Never Die,10-07-2020,74,181661,4673034,318424,"Juice WRLD, Hip-Hop, emo rap, rap, indie rock","On “Conversations,“ Juice WRLD drops his usual references to the devil and demons, struggling to cope with anxiety, drugs, and a life of fame.

Juice tweeted out the title of the track in July 2019, likely hinting at its release, and a few months later in September, the track featured an extended leak before being taken down on copyright grounds. However, snippets of the track resurfaced multiple times since, most of which were taken down. <a href=""http://www.last.fm/music/Juice+WRLD/_/Conversations"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
13P5rwmk2EsoFRIz9UCeh9,Cool Kids,Echosmith,Talking Dreams (Deluxe Edition),04-10-2013,69,237626,5014276,713620,"indie pop, pop, love at first listen, 2014, alternative rock","""Cool Kids"" is the debut single song by American indie pop band Echosmith from their 2013 debut studio album ""Talking Dreams"". The song was written by Echosmith, Jeffery David, and Jesiah Dzwonek. It was produced by Mike Elizondo, with additional production on the radio edit by Rob Cavallo. ""Cool Kids"" was originally released on May 31, 2013, as the iTunes Store Single of the Week and officially impacted United States radio the following year. The song subsequently became a sleeper hit, peaking at number 13 on the Billboard Hot 100 and receiving airplay on US modern rock, hot adult contemporary, and contemporary hit radio stations.

This is the first single not only for the album but for the band itself. The song went Platinum in December 2014. Crazy part is that the song was nearly left off of their album.

Jamie (singer/guitarist) says the message of the song is simple: the coolest thing you can be is yourself. But more often than not, fans tell the band that they relate to the kids they’re singing about. That they feel like the outsider looking in.

""This cry to be like the cool kids… it’s something that everyone kind of goes through whether you want to act like it or not. There’s always somebody out there that you kind of wish, ‘If only I could do this, or do that.’ I think that’s why it connects with people so well.""

He also said to NGEN radio:

""I think ""Cool Kids"" is definitely a song that people have been connecting with a lot, and I think the song for us is a story about a boy and a girl who want to fit in and they see these kids they think are so cool. In reality the message is if being being yourself is cool, then you don’t have to try to be someone else.""

When asked about the powerful lyrics, Sydney (lead vocalist) explained:

""We didn’t write the song with the intent of, ‘Oh my gosh, I want to write a hit single, and I want people to know our song.’ Obviously you do want that, but when you write, you need to be honest; we wrote this song because we relate to it. Everybody at some point, whether you’re a kid or not, you do have that desire to be like somebody else, and you constantly compare yourself. And it’s an everyday decision to decide not to.""

With a cool little story to follow about Katy Perry loving the song too.

""I was backstage and she was just walking to her green room and she said, “cool kids, I wish I could be like them” and, like, pointed at me and walked away. I was like, ‘What?!’ and I literally just had my mouth open. I actually told someone, ‘Tell her to come back out and take a picture with me!’"" <a href=""http://www.last.fm/music/Echosmith/_/Cool+Kids"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
